order_id,sku,qty,amount,fail_at,comp_fail_at
ORD001785,CABLE-2M,10,4411.8,,
ORD001786,WIDGET-A,3,1050.57,,
ORD001787,PANEL-40W,6,784.38,,
ORD001788,PANEL-40W,4,522.92,,
ORD001789,PANEL-40W,2,261.46,,
ORD001790,ADAPTER-USB-C,3,453.9,,
ORD001791,MODULE-Z,2,727.22,,
ORD001792,GIZMO-PRO,6,1202.16,,
ORD001793,MODULE-Z,3,1090.83,,
ORD001794,WIDGET-B,6,774.0,,
ORD001795,ADAPTER-USB-C,1,151.3,,
ORD001796,SENSOR-T1,4,1540.52,,
ORD001797,GIZMO-PRO,2,400.72,,
ORD001798,MODULE-Z,5,1818.05,,
ORD001799,WIDGET-B,1,129.0,,
ORD001800,WIDGET-A,7,2451.33,,
ORD001801,ADAPTER-USB-C,7,1059.1,,
ORD001802,GADGET-X,7,1533.07,,
ORD001803,ADAPTER-USB-C,7,1059.1,,
ORD001804,MODULE-Z,9,3272.49,,
ORD001805,CABLE-2M,2,882.36,,
ORD001806,ADAPTER-USB-C,10,1513.0,,
ORD001807,GIZMO-PRO,3,601.08,,
ORD001808,ADAPTER-USB-C,2,302.6,,
ORD001809,WIDGET-A,5,1750.95,,
ORD001810,WIDGET-A,6,2101.14,,
ORD001811,SENSOR-T1,2,770.26,,
ORD001812,WIDGET-B,6,774.0,,
ORD001813,GADGET-X,7,1533.07,,
ORD001814,GADGET-X,2,438.02,,
ORD001815,BATTERY-AA,2,543.78,,
ORD001816,MODULE-Z,10,3636.1,,
ORD001817,PANEL-40W,8,1045.84,,
ORD001818,WIDGET-A,7,2451.33,,
ORD001819,GADGET-X,10,2190.1,,
ORD001820,CABLE-2M,3,1323.54,,
ORD001821,WIDGET-A,2,700.38,,
ORD001822,MODULE-Z,4,1454.44,,
ORD001823,GIZMO-PRO,7,1402.52,,
ORD001824,BATTERY-AA,9,2447.01,,
ORD001825,SENSOR-T1,5,1925.65,,
ORD001826,SENSOR-T1,4,1540.52,,
ORD001827,WIDGET-B,1,129.0,,
ORD001828,CABLE-2M,10,4411.8,,
ORD001829,BATTERY-AA,8,2175.12,,
ORD001830,GADGET-X,1,219.01,,
ORD001831,MODULE-Z,1,363.61,,
ORD001832,CABLE-2M,2,882.36,,
ORD001833,SENSOR-T1,10,3851.3,,
ORD001834,ADAPTER-USB-C,4,605.2,,
ORD001835,WIDGET-B,1,129.0,,
ORD001836,GIZMO-PRO,3,601.08,,
ORD001837,SENSOR-T1,2,770.26,,
ORD001838,ADAPTER-USB-C,2,302.6,,
ORD001839,SENSOR-T1,7,2695.91,,
ORD001840,ADAPTER-USB-C,8,1210.4,order,
ORD001841,SENSOR-T1,2,770.26,,
ORD001842,BATTERY-AA,7,1903.23,,
ORD001843,GADGET-X,6,1314.06,,
ORD001844,CABLE-2M,6,2647.08,,
ORD001845,GADGET-X,8,1752.08,,
ORD001846,WIDGET-A,5,1750.95,,
ORD001847,ADAPTER-USB-C,8,1210.4,,
ORD001848,SENSOR-T1,4,1540.52,,
ORD001849,SENSOR-T1,10,3851.3,,
ORD001850,WIDGET-A,3,1050.57,,
ORD001851,WIDGET-B,2,258.0,,
ORD001852,MODULE-Z,9,3272.49,,
ORD001853,CABLE-2M,10,4411.8,,
ORD001854,GIZMO-PRO,9,1803.24,,
ORD001855,WIDGET-A,7,2451.33,,
ORD001856,BATTERY-AA,7,1903.23,,
ORD001857,BATTERY-AA,8,2175.12,,
ORD001858,PANEL-40W,4,522.92,inventory,
ORD001859,ADAPTER-USB-C,5,756.5,,
ORD001860,WIDGET-B,7,903.0,,
ORD001861,WIDGET-A,9,3151.71,,
ORD001862,PANEL-40W,9,1176.57,,
ORD001863,PANEL-40W,10,1307.3,,
ORD001864,GADGET-X,2,438.02,,
ORD001865,ADAPTER-USB-C,3,453.9,,
ORD001866,GADGET-X,4,876.04,,
ORD001867,GIZMO-PRO,3,601.08,,
ORD001868,WIDGET-A,7,2451.33,,
ORD001869,WIDGET-B,7,903.0,,
ORD001870,GIZMO-PRO,3,601.08,,
ORD001871,PANEL-40W,5,653.65,,
ORD001872,MODULE-Z,2,727.22,,
ORD001873,WIDGET-B,7,903.0,,
ORD001874,BATTERY-AA,7,1903.23,,
ORD001875,BATTERY-AA,6,1631.34,,
ORD001876,SENSOR-T1,9,3466.17,,
ORD001877,ADAPTER-USB-C,1,151.3,,
ORD001878,PANEL-40W,10,1307.3,,
ORD001879,BATTERY-AA,7,1903.23,,
ORD001880,WIDGET-B,7,903.0,inventory,
ORD001881,GADGET-X,3,657.03,,
ORD001882,PANEL-40W,10,1307.3,order,
ORD001883,PANEL-40W,2,261.46,,
ORD001884,WIDGET-B,10,1290.0,,
ORD001885,WIDGET-B,5,645.0,,
ORD001886,BATTERY-AA,6,1631.34,,
ORD001887,CABLE-2M,5,2205.9,,
ORD001888,CABLE-2M,8,3529.44,,
ORD001889,PANEL-40W,10,1307.3,,
ORD001890,ADAPTER-USB-C,1,151.3,,
ORD001891,GADGET-X,5,1095.05,,
ORD001892,CABLE-2M,3,1323.54,,
ORD001893,PANEL-40W,10,1307.3,,
ORD001894,CABLE-2M,1,441.18,inventory,
ORD001895,CABLE-2M,6,2647.08,,
ORD001896,GIZMO-PRO,1,200.36,,
ORD001897,ADAPTER-USB-C,5,756.5,,
ORD001898,MODULE-Z,1,363.61,,
ORD001899,MODULE-Z,5,1818.05,,
ORD001900,SENSOR-T1,5,1925.65,,
ORD001901,ADAPTER-USB-C,2,302.6,,
ORD001902,GIZMO-PRO,3,601.08,,
ORD001903,SENSOR-T1,8,3081.04,,
ORD001904,MODULE-Z,5,1818.05,,
ORD001905,CABLE-2M,10,4411.8,,
ORD001906,WIDGET-B,4,516.0,,
ORD001907,ADAPTER-USB-C,4,605.2,,
ORD001908,CABLE-2M,8,3529.44,,
ORD001909,BATTERY-AA,6,1631.34,,
ORD001910,WIDGET-A,9,3151.71,,
ORD001911,GADGET-X,2,438.02,,
ORD001912,SENSOR-T1,9,3466.17,,
ORD001913,CABLE-2M,3,1323.54,,
ORD001914,BATTERY-AA,10,2718.9,,
ORD001915,WIDGET-A,3,1050.57,,
ORD001916,GIZMO-PRO,4,801.44,,
ORD001917,WIDGET-A,4,1400.76,,
ORD001918,WIDGET-A,8,2801.52,,
ORD001919,WIDGET-A,6,2101.14,,
ORD001920,GIZMO-PRO,5,1001.8,,
ORD001921,MODULE-Z,8,2908.88,,
ORD001922,BATTERY-AA,7,1903.23,,
ORD001923,WIDGET-B,1,129.0,,
ORD001924,GIZMO-PRO,6,1202.16,,
ORD001925,ADAPTER-USB-C,10,1513.0,,
ORD001926,ADAPTER-USB-C,3,453.9,,
ORD001927,ADAPTER-USB-C,10,1513.0,,
ORD001928,BATTERY-AA,6,1631.34,,
ORD001929,MODULE-Z,3,1090.83,,
ORD001930,SENSOR-T1,2,770.26,,
ORD001931,SENSOR-T1,1,385.13,,
ORD001932,CABLE-2M,1,441.18,,
ORD001933,GADGET-X,10,2190.1,,
ORD001934,GIZMO-PRO,4,801.44,,
ORD001935,GIZMO-PRO,4,801.44,,
ORD001936,SENSOR-T1,7,2695.91,,
ORD001937,BATTERY-AA,1,271.89,,
ORD001938,WIDGET-A,8,2801.52,,
ORD001939,GADGET-X,3,657.03,,
ORD001940,PANEL-40W,1,130.73,,
ORD001941,GIZMO-PRO,5,1001.8,,
ORD001942,PANEL-40W,5,653.65,,
ORD001943,SENSOR-T1,7,2695.91,,
ORD001944,CABLE-2M,6,2647.08,,
ORD001945,ADAPTER-USB-C,5,756.5,,
ORD001946,GIZMO-PRO,8,1602.88,,
ORD001947,SENSOR-T1,9,3466.17,,
ORD001948,PANEL-40W,7,915.11,,
ORD001949,PANEL-40W,2,261.46,,
ORD001950,WIDGET-A,9,3151.71,,
ORD001951,MODULE-Z,9,3272.49,,
ORD001952,PANEL-40W,10,1307.3,,
ORD001953,SENSOR-T1,5,1925.65,,
ORD001954,WIDGET-B,8,1032.0,,
ORD001955,WIDGET-B,6,774.0,,
ORD001956,SENSOR-T1,6,2310.78,,
ORD001957,SENSOR-T1,5,1925.65,,
ORD001958,SENSOR-T1,4,1540.52,,
ORD001959,GADGET-X,9,1971.09,,
ORD001960,GIZMO-PRO,1,200.36,,
ORD001961,PANEL-40W,7,915.11,,
ORD001962,MODULE-Z,3,1090.83,,
ORD001963,WIDGET-A,8,2801.52,,
ORD001964,SENSOR-T1,5,1925.65,,
ORD001965,CABLE-2M,7,3088.26,,
ORD001966,CABLE-2M,1,441.18,,
ORD001967,PANEL-40W,10,1307.3,,
ORD001968,GIZMO-PRO,6,1202.16,,
ORD001969,GIZMO-PRO,9,1803.24,,
ORD001970,ADAPTER-USB-C,6,907.8,,
ORD001971,BATTERY-AA,5,1359.45,,
ORD001972,GADGET-X,9,1971.09,,
ORD001973,GADGET-X,5,1095.05,,
ORD001974,WIDGET-B,8,1032.0,,
ORD001975,GADGET-X,5,1095.05,,
ORD001976,BATTERY-AA,3,815.67,,
ORD001977,MODULE-Z,2,727.22,,
ORD001978,GIZMO-PRO,6,1202.16,,
ORD001979,GIZMO-PRO,5,1001.8,,
ORD001980,CABLE-2M,6,2647.08,,
ORD001981,MODULE-Z,5,1818.05,,
ORD001982,PANEL-40W,5,653.65,,
ORD001983,ADAPTER-USB-C,2,302.6,,
ORD001984,ADAPTER-USB-C,1,151.3,,
ORD001985,PANEL-40W,10,1307.3,,
ORD001986,PANEL-40W,2,261.46,,
ORD001987,ADAPTER-USB-C,4,605.2,,
ORD001988,BATTERY-AA,2,543.78,,
ORD001989,CABLE-2M,9,3970.62,,
ORD001990,SENSOR-T1,7,2695.91,,
ORD001991,WIDGET-A,3,1050.57,,
ORD001992,GADGET-X,4,876.04,,
ORD001993,MODULE-Z,7,2545.27,,
ORD001994,PANEL-40W,8,1045.84,,
ORD001995,GADGET-X,6,1314.06,,
ORD001996,GADGET-X,2,438.02,,
ORD001997,ADAPTER-USB-C,6,907.8,,
ORD001998,GADGET-X,6,1314.06,,
ORD001999,WIDGET-A,1,350.19,,
ORD002000,ADAPTER-USB-C,5,756.5,,
ORD002001,GIZMO-PRO,3,601.08,,
ORD002002,PANEL-40W,3,392.19,,
ORD002003,ADAPTER-USB-C,2,302.6,,
ORD002004,GADGET-X,10,2190.1,,
ORD002005,CABLE-2M,7,3088.26,,
ORD002006,CABLE-2M,7,3088.26,,
ORD002007,ADAPTER-USB-C,7,1059.1,,
ORD002008,WIDGET-A,1,350.19,,
ORD002009,BATTERY-AA,4,1087.56,,
ORD002010,MODULE-Z,1,363.61,,
ORD002011,MODULE-Z,9,3272.49,,
ORD002012,GIZMO-PRO,1,200.36,,
ORD002013,WIDGET-A,4,1400.76,,
ORD002014,GIZMO-PRO,6,1202.16,,
ORD002015,SENSOR-T1,3,1155.39,,
ORD002016,WIDGET-B,7,903.0,,
ORD002017,BATTERY-AA,10,2718.9,,
ORD002018,SENSOR-T1,3,1155.39,,
ORD002019,WIDGET-B,1,129.0,,
ORD002020,SENSOR-T1,5,1925.65,,
ORD002021,ADAPTER-USB-C,9,1361.7,,
ORD002022,PANEL-40W,9,1176.57,inventory,order
ORD002023,MODULE-Z,7,2545.27,,
ORD002024,GADGET-X,6,1314.06,,
ORD002025,ADAPTER-USB-C,6,907.8,,
ORD002026,GIZMO-PRO,3,601.08,,
ORD002027,CABLE-2M,1,441.18,,
ORD002028,GIZMO-PRO,4,801.44,,
ORD002029,GADGET-X,4,876.04,,
ORD002030,WIDGET-A,10,3501.9,,
ORD002031,BATTERY-AA,3,815.67,,
ORD002032,WIDGET-B,6,774.0,,
ORD002033,WIDGET-A,7,2451.33,,
ORD002034,SENSOR-T1,9,3466.17,,
ORD002035,PANEL-40W,1,130.73,,
ORD002036,PANEL-40W,1,130.73,,
ORD002037,WIDGET-B,1,129.0,,
ORD002038,WIDGET-A,2,700.38,,
ORD002039,CABLE-2M,8,3529.44,,
ORD002040,CABLE-2M,2,882.36,,
ORD002041,BATTERY-AA,5,1359.45,,
ORD002042,ADAPTER-USB-C,3,453.9,,
ORD002043,GIZMO-PRO,1,200.36,,
ORD002044,SENSOR-T1,7,2695.91,,
ORD002045,WIDGET-B,9,1161.0,inventory,
ORD002046,SENSOR-T1,10,3851.3,,
ORD002047,PANEL-40W,3,392.19,,
ORD002048,CABLE-2M,2,882.36,,
ORD002049,BATTERY-AA,10,2718.9,,
ORD002050,WIDGET-B,5,645.0,,
ORD002051,WIDGET-B,2,258.0,,
ORD002052,ADAPTER-USB-C,4,605.2,,
ORD002053,PANEL-40W,4,522.92,,
ORD002054,SENSOR-T1,9,3466.17,,
ORD002055,GIZMO-PRO,6,1202.16,,
ORD002056,CABLE-2M,5,2205.9,,
ORD002057,GADGET-X,1,219.01,,
ORD002058,BATTERY-AA,8,2175.12,,
ORD002059,GIZMO-PRO,8,1602.88,,
ORD002060,MODULE-Z,4,1454.44,,
ORD002061,WIDGET-A,1,350.19,,
ORD002062,WIDGET-B,2,258.0,,
ORD002063,PANEL-40W,8,1045.84,,
ORD002064,GADGET-X,2,438.02,,
ORD002065,BATTERY-AA,2,543.78,,
ORD002066,WIDGET-B,5,645.0,,
ORD002067,GIZMO-PRO,8,1602.88,,
ORD002068,SENSOR-T1,5,1925.65,,
ORD002069,ADAPTER-USB-C,1,151.3,,
ORD002070,WIDGET-B,3,387.0,order,
ORD002071,WIDGET-A,5,1750.95,,
ORD002072,MODULE-Z,6,2181.66,,
ORD002073,CABLE-2M,2,882.36,,
ORD002074,WIDGET-B,1,129.0,,
ORD002075,WIDGET-A,3,1050.57,,
ORD002076,GADGET-X,6,1314.06,,
ORD002077,MODULE-Z,8,2908.88,,
ORD002078,PANEL-40W,5,653.65,,
ORD002079,WIDGET-B,6,774.0,,
ORD002080,MODULE-Z,3,1090.83,,
ORD002081,WIDGET-B,7,903.0,,
ORD002082,CABLE-2M,8,3529.44,,
ORD002083,SENSOR-T1,7,2695.91,,
ORD002084,ADAPTER-USB-C,7,1059.1,,
ORD002085,GADGET-X,2,438.02,,
ORD002086,GADGET-X,1,219.01,,
ORD002087,GADGET-X,2,438.02,,
ORD002088,CABLE-2M,10,4411.8,inventory,order
ORD002089,ADAPTER-USB-C,10,1513.0,,
ORD002090,ADAPTER-USB-C,3,453.9,,
ORD002091,PANEL-40W,7,915.11,,
ORD002092,MODULE-Z,10,3636.1,,
ORD002093,WIDGET-A,3,1050.57,,
ORD002094,ADAPTER-USB-C,8,1210.4,,
ORD002095,WIDGET-B,7,903.0,,
ORD002096,ADAPTER-USB-C,1,151.3,,
ORD002097,WIDGET-B,5,645.0,,
ORD002098,MODULE-Z,1,363.61,,
ORD002099,BATTERY-AA,10,2718.9,,
ORD002100,PANEL-40W,4,522.92,,
ORD002101,MODULE-Z,9,3272.49,,
ORD002102,BATTERY-AA,10,2718.9,,
ORD002103,WIDGET-B,7,903.0,,
ORD002104,GIZMO-PRO,8,1602.88,,
ORD002105,MODULE-Z,7,2545.27,,
ORD002106,GADGET-X,9,1971.09,,
ORD002107,PANEL-40W,1,130.73,,
ORD002108,WIDGET-A,3,1050.57,,
ORD002109,BATTERY-AA,8,2175.12,,
ORD002110,ADAPTER-USB-C,3,453.9,,
ORD002111,WIDGET-B,8,1032.0,,
ORD002112,MODULE-Z,4,1454.44,,
ORD002113,MODULE-Z,5,1818.05,,
ORD002114,WIDGET-A,9,3151.71,,
ORD002115,GIZMO-PRO,9,1803.24,,
ORD002116,CABLE-2M,7,3088.26,,
ORD002117,GIZMO-PRO,2,400.72,,
ORD002118,ADAPTER-USB-C,8,1210.4,,
ORD002119,PANEL-40W,8,1045.84,,
ORD002120,WIDGET-B,8,1032.0,,
ORD002121,ADAPTER-USB-C,6,907.8,,
ORD002122,WIDGET-B,8,1032.0,,
ORD002123,WIDGET-A,2,700.38,,
ORD002124,CABLE-2M,7,3088.26,,
ORD002125,WIDGET-A,9,3151.71,,
ORD002126,BATTERY-AA,1,271.89,,
ORD002127,WIDGET-B,10,1290.0,,
ORD002128,PANEL-40W,5,653.65,,
ORD002129,BATTERY-AA,9,2447.01,,
ORD002130,GIZMO-PRO,8,1602.88,,
ORD002131,MODULE-Z,6,2181.66,,
ORD002132,WIDGET-A,4,1400.76,,
ORD002133,ADAPTER-USB-C,6,907.8,,
ORD002134,BATTERY-AA,10,2718.9,,
ORD002135,PANEL-40W,8,1045.84,,
ORD002136,MODULE-Z,8,2908.88,,
ORD002137,WIDGET-B,2,258.0,,
ORD002138,GIZMO-PRO,1,200.36,,
ORD002139,MODULE-Z,6,2181.66,,
ORD002140,SENSOR-T1,9,3466.17,,
ORD002141,BATTERY-AA,6,1631.34,,
ORD002142,WIDGET-B,1,129.0,,
ORD002143,GADGET-X,8,1752.08,,
ORD002144,GADGET-X,7,1533.07,,
ORD002145,WIDGET-B,5,645.0,,
ORD002146,PANEL-40W,4,522.92,,
ORD002147,GIZMO-PRO,2,400.72,,
ORD002148,CABLE-2M,4,1764.72,,
ORD002149,ADAPTER-USB-C,4,605.2,,
ORD002150,MODULE-Z,2,727.22,,
ORD002151,CABLE-2M,1,441.18,,
ORD002152,PANEL-40W,2,261.46,,
ORD002153,ADAPTER-USB-C,8,1210.4,,
ORD002154,PANEL-40W,9,1176.57,,
ORD002155,GADGET-X,8,1752.08,,
ORD002156,WIDGET-A,9,3151.71,,
ORD002157,WIDGET-A,9,3151.71,,
ORD002158,CABLE-2M,10,4411.8,,
ORD002159,ADAPTER-USB-C,9,1361.7,,
ORD002160,GADGET-X,10,2190.1,,
ORD002161,GADGET-X,3,657.03,,
ORD002162,WIDGET-B,7,903.0,,
ORD002163,PANEL-40W,10,1307.3,,
ORD002164,MODULE-Z,9,3272.49,,
ORD002165,CABLE-2M,7,3088.26,,
ORD002166,PANEL-40W,4,522.92,,
ORD002167,SENSOR-T1,7,2695.91,,
ORD002168,MODULE-Z,5,1818.05,,
ORD002169,ADAPTER-USB-C,3,453.9,,
ORD002170,GADGET-X,7,1533.07,,
ORD002171,PANEL-40W,9,1176.57,,
ORD002172,SENSOR-T1,9,3466.17,,
ORD002173,MODULE-Z,9,3272.49,,
ORD002174,GIZMO-PRO,4,801.44,,
ORD002175,GIZMO-PRO,10,2003.6,,
ORD002176,SENSOR-T1,6,2310.78,,
ORD002177,GADGET-X,3,657.03,,
ORD002178,BATTERY-AA,9,2447.01,,
ORD002179,MODULE-Z,2,727.22,,
ORD002180,MODULE-Z,9,3272.49,,
ORD002181,ADAPTER-USB-C,10,1513.0,,
ORD002182,PANEL-40W,7,915.11,,
ORD002183,BATTERY-AA,5,1359.45,,
ORD002184,CABLE-2M,1,441.18,,
ORD002185,BATTERY-AA,2,543.78,,
ORD002186,WIDGET-A,7,2451.33,,
ORD002187,GADGET-X,1,219.01,,
ORD002188,WIDGET-A,4,1400.76,inventory,
ORD002189,SENSOR-T1,3,1155.39,,
ORD002190,SENSOR-T1,5,1925.65,,
ORD002191,GADGET-X,1,219.01,,
ORD002192,SENSOR-T1,4,1540.52,,
ORD002193,BATTERY-AA,1,271.89,,
ORD002194,MODULE-Z,8,2908.88,,
ORD002195,WIDGET-B,10,1290.0,,
ORD002196,BATTERY-AA,4,1087.56,,
ORD002197,BATTERY-AA,7,1903.23,order,
ORD002198,GIZMO-PRO,9,1803.24,,
ORD002199,SENSOR-T1,1,385.13,,
ORD002200,CABLE-2M,7,3088.26,,
ORD002201,CABLE-2M,6,2647.08,,
ORD002202,BATTERY-AA,1,271.89,,
ORD002203,WIDGET-A,5,1750.95,,
ORD002204,GIZMO-PRO,10,2003.6,,
ORD002205,ADAPTER-USB-C,4,605.2,,
ORD002206,MODULE-Z,10,3636.1,,
ORD002207,BATTERY-AA,10,2718.9,,
ORD002208,GIZMO-PRO,4,801.44,order,inventory
ORD002209,SENSOR-T1,8,3081.04,,
ORD002210,GADGET-X,2,438.02,,
ORD002211,GADGET-X,3,657.03,,
ORD002212,BATTERY-AA,2,543.78,,
ORD002213,CABLE-2M,1,441.18,,
ORD002214,CABLE-2M,5,2205.9,,
ORD002215,BATTERY-AA,5,1359.45,,
ORD002216,GADGET-X,3,657.03,,
ORD002217,PANEL-40W,5,653.65,,
ORD002218,WIDGET-A,6,2101.14,,
ORD002219,ADAPTER-USB-C,3,453.9,,
ORD002220,WIDGET-A,3,1050.57,,
ORD002221,MODULE-Z,10,3636.1,,
ORD002222,WIDGET-A,10,3501.9,,
ORD002223,SENSOR-T1,8,3081.04,,
ORD002224,PANEL-40W,9,1176.57,,
ORD002225,MODULE-Z,2,727.22,,
ORD002226,MODULE-Z,9,3272.49,,
ORD002227,GIZMO-PRO,3,601.08,,
ORD002228,BATTERY-AA,2,543.78,,
ORD002229,BATTERY-AA,3,815.67,,
ORD002230,CABLE-2M,9,3970.62,,
ORD002231,BATTERY-AA,7,1903.23,,
ORD002232,WIDGET-B,6,774.0,,
ORD002233,GIZMO-PRO,4,801.44,order,
ORD002234,MODULE-Z,6,2181.66,,
ORD002235,MODULE-Z,5,1818.05,,
ORD002236,GIZMO-PRO,10,2003.6,,
ORD002237,BATTERY-AA,8,2175.12,,
ORD002238,BATTERY-AA,1,271.89,,
ORD002239,WIDGET-B,6,774.0,,
ORD002240,ADAPTER-USB-C,4,605.2,,
ORD002241,PANEL-40W,10,1307.3,,
ORD002242,GIZMO-PRO,1,200.36,,
ORD002243,MODULE-Z,7,2545.27,,
ORD002244,WIDGET-B,7,903.0,,
ORD002245,SENSOR-T1,9,3466.17,,
ORD002246,SENSOR-T1,1,385.13,,
ORD002247,BATTERY-AA,6,1631.34,,
ORD002248,BATTERY-AA,9,2447.01,,
ORD002249,ADAPTER-USB-C,8,1210.4,,
ORD002250,WIDGET-A,5,1750.95,,
ORD002251,GIZMO-PRO,6,1202.16,,
ORD002252,BATTERY-AA,2,543.78,,
ORD002253,WIDGET-B,3,387.0,,
ORD002254,BATTERY-AA,9,2447.01,,
ORD002255,WIDGET-A,2,700.38,,
ORD002256,GIZMO-PRO,4,801.44,,
ORD002257,CABLE-2M,2,882.36,,
ORD002258,GIZMO-PRO,9,1803.24,,
ORD002259,CABLE-2M,2,882.36,,
ORD002260,GADGET-X,1,219.01,,
ORD002261,ADAPTER-USB-C,6,907.8,,
ORD002262,WIDGET-A,2,700.38,order,
ORD002263,WIDGET-B,1,129.0,,
ORD002264,GADGET-X,5,1095.05,,
ORD002265,BATTERY-AA,2,543.78,,
ORD002266,PANEL-40W,4,522.92,,
ORD002267,SENSOR-T1,7,2695.91,,
ORD002268,CABLE-2M,8,3529.44,,
ORD002269,CABLE-2M,7,3088.26,,
ORD002270,MODULE-Z,1,363.61,,
ORD002271,CABLE-2M,2,882.36,,
ORD002272,BATTERY-AA,1,271.89,,
ORD002273,PANEL-40W,2,261.46,,
ORD002274,PANEL-40W,1,130.73,,
ORD002275,WIDGET-B,6,774.0,,
ORD002276,BATTERY-AA,2,543.78,,
ORD002277,SENSOR-T1,5,1925.65,,
ORD002278,PANEL-40W,2,261.46,,
ORD002279,SENSOR-T1,8,3081.04,,
ORD002280,CABLE-2M,7,3088.26,,
ORD002281,WIDGET-A,8,2801.52,,
ORD002282,GADGET-X,9,1971.09,inventory,
ORD002283,GIZMO-PRO,3,601.08,,
ORD002284,CABLE-2M,9,3970.62,,
ORD002285,SENSOR-T1,3,1155.39,,
ORD002286,SENSOR-T1,6,2310.78,,
ORD002287,WIDGET-A,9,3151.71,,
ORD002288,BATTERY-AA,3,815.67,,
ORD002289,WIDGET-B,1,129.0,,
ORD002290,WIDGET-A,10,3501.9,,
ORD002291,PANEL-40W,7,915.11,,
ORD002292,BATTERY-AA,9,2447.01,,
ORD002293,WIDGET-B,5,645.0,,
ORD002294,GIZMO-PRO,6,1202.16,,
ORD002295,GIZMO-PRO,7,1402.52,,
ORD002296,BATTERY-AA,3,815.67,,
ORD002297,GADGET-X,3,657.03,,
ORD002298,GIZMO-PRO,10,2003.6,,
ORD002299,SENSOR-T1,4,1540.52,order,
ORD002300,WIDGET-B,3,387.0,order,inventory
ORD002301,PANEL-40W,1,130.73,,
ORD002302,BATTERY-AA,8,2175.12,,
ORD002303,BATTERY-AA,2,543.78,,
ORD002304,SENSOR-T1,2,770.26,,
ORD002305,SENSOR-T1,2,770.26,,
ORD002306,GIZMO-PRO,10,2003.6,,
ORD002307,ADAPTER-USB-C,6,907.8,,
ORD002308,MODULE-Z,3,1090.83,,
ORD002309,GIZMO-PRO,2,400.72,,
ORD002310,SENSOR-T1,10,3851.3,,
ORD002311,WIDGET-B,4,516.0,,
ORD002312,MODULE-Z,8,2908.88,,
ORD002313,ADAPTER-USB-C,6,907.8,,
ORD002314,PANEL-40W,5,653.65,,
ORD002315,PANEL-40W,3,392.19,,
ORD002316,PANEL-40W,10,1307.3,,
ORD002317,MODULE-Z,6,2181.66,,
ORD002318,CABLE-2M,3,1323.54,,
ORD002319,WIDGET-A,6,2101.14,,
ORD002320,GIZMO-PRO,4,801.44,,
ORD002321,CABLE-2M,5,2205.9,,
ORD002322,MODULE-Z,3,1090.83,,
ORD002323,MODULE-Z,8,2908.88,,
ORD002324,ADAPTER-USB-C,8,1210.4,inventory,
ORD002325,MODULE-Z,5,1818.05,,
ORD002326,ADAPTER-USB-C,9,1361.7,,
ORD002327,WIDGET-B,3,387.0,,
ORD002328,PANEL-40W,2,261.46,,
ORD002329,SENSOR-T1,3,1155.39,,
ORD002330,BATTERY-AA,4,1087.56,,
ORD002331,SENSOR-T1,2,770.26,,
ORD002332,WIDGET-B,1,129.0,,
ORD002333,BATTERY-AA,1,271.89,,
ORD002334,PANEL-40W,10,1307.3,,
ORD002335,CABLE-2M,10,4411.8,,
ORD002336,GIZMO-PRO,1,200.36,,
ORD002337,BATTERY-AA,5,1359.45,,
ORD002338,BATTERY-AA,9,2447.01,,
ORD002339,ADAPTER-USB-C,3,453.9,,
ORD002340,MODULE-Z,7,2545.27,,
ORD002341,GIZMO-PRO,10,2003.6,,
ORD002342,SENSOR-T1,3,1155.39,,
ORD002343,ADAPTER-USB-C,9,1361.7,,
ORD002344,BATTERY-AA,2,543.78,,
ORD002345,CABLE-2M,6,2647.08,,
ORD002346,BATTERY-AA,1,271.89,,
ORD002347,GIZMO-PRO,10,2003.6,,
ORD002348,GADGET-X,9,1971.09,,
ORD002349,GADGET-X,8,1752.08,,
ORD002350,GADGET-X,3,657.03,,
ORD002351,PANEL-40W,10,1307.3,,
ORD002352,GADGET-X,8,1752.08,,
ORD002353,MODULE-Z,1,363.61,,
ORD002354,GIZMO-PRO,8,1602.88,,
ORD002355,GIZMO-PRO,2,400.72,,
ORD002356,SENSOR-T1,6,2310.78,,
ORD002357,GIZMO-PRO,1,200.36,,
ORD002358,GIZMO-PRO,9,1803.24,,
ORD002359,MODULE-Z,7,2545.27,,
ORD002360,ADAPTER-USB-C,8,1210.4,,
ORD002361,WIDGET-A,1,350.19,,
ORD002362,MODULE-Z,2,727.22,,
ORD002363,BATTERY-AA,5,1359.45,,
ORD002364,SENSOR-T1,10,3851.3,,
ORD002365,BATTERY-AA,10,2718.9,order,
ORD002366,GADGET-X,7,1533.07,,
ORD002367,CABLE-2M,6,2647.08,,
ORD002368,PANEL-40W,2,261.46,,
ORD002369,BATTERY-AA,5,1359.45,,
ORD002370,CABLE-2M,4,1764.72,,
ORD002371,BATTERY-AA,7,1903.23,,
ORD002372,MODULE-Z,6,2181.66,,
ORD002373,ADAPTER-USB-C,8,1210.4,,
ORD002374,PANEL-40W,1,130.73,,
ORD002375,BATTERY-AA,3,815.67,,
ORD002376,ADAPTER-USB-C,3,453.9,,
ORD002377,GIZMO-PRO,2,400.72,,
ORD002378,BATTERY-AA,5,1359.45,,
ORD002379,GIZMO-PRO,3,601.08,,
ORD002380,GADGET-X,3,657.03,,
